date,min,max,median,q1,q3,stdev,count
2024-06-03T00:00:00.000Z,0.85,6.97,3.7,3.1,4.15,0.975,589
2024-06-04T00:00:00.000Z,0.7,9.27,1.5,1.2,2,0.761,584
2024-06-05T00:00:00.000Z,0.4,6.3,2.02,1.42,3.31,1.136,588
2024-06-06T00:00:00.000Z,1.27,5.18,2.27,1.9,2.67,0.524,587
2024-06-07T00:00:00.000Z,0.93,37.65,1.85,1.5,2.33,1.716,588
2024-06-08T00:00:00.000Z,1.3,17.17,2.25,1.92,5.55,2.496,589
2024-06-09T00:00:00.000Z,0.65,32.92,1.23,1,1.6,2.258,586
2024-06-10T00:00:00.000Z,0.22,13.48,0.94,0.6,1.65,1.198,584
2024-06-11T00:00:00.000Z,0.3,11.02,1,0.7,1.48,0.877,587
2024-06-12T00:00:00.000Z,0.3,35.17,1.12,0.93,1.45,2.5,589
2024-06-13T00:00:00.000Z,0.5,15.93,1.48,1,3.44,2.248,588
2024-06-14T00:00:00.000Z,0.82,11.35,1.39,1.19,1.63,0.886,588
2024-06-15T00:00:00.000Z,0.6,29.55,1.42,1.17,2.17,2.574,519
2024-06-16T00:00:00.000Z,0.9,107.43,2.7,1.75,4.26,7.184,589
2024-06-17T00:00:00.000Z,0.5,13.18,1.52,1.12,3.72,2.132,588
2024-06-18T00:00:00.000Z,0.43,26.4,1.95,1.4,2.76,1.786,588
2024-06-19T00:00:00.000Z,0.4,7.82,1.1,0.77,2.02,0.744,588
2024-06-20T00:00:00.000Z,0.63,13.07,1.3,1.02,1.7,0.92,586
2024-06-21T00:00:00.000Z,0.3,26.83,1.3,1,2.58,1.954,585
2024-06-22T00:00:00.000Z,0.3,39.15,0.8,0.6,1.7,3.112,584
2024-06-23T00:00:00.000Z,0.52,21.65,1.1,0.95,1.3,1.958,586
2024-06-24T00:00:00.000Z,0.88,32.13,1.55,1.33,1.85,2.292,585
2024-06-25T00:00:00.000Z,0.63,25.4,1.5,1.15,1.88,1.674,588
2024-06-26T00:00:00.000Z,1.2,32.33,2.1,1.9,2.33,1.804,591
2024-06-27T00:00:00.000Z,1.4,57.4,2.25,2,2.6,3.594,586
2024-06-28T00:00:00.000Z,1.92,99.03,5.05,3.2,5.96,4.216,589
2024-06-29T00:00:00.000Z,0.6,62.8,1.23,1,1.7,2.712,590
2024-06-30T00:00:00.000Z,0.8,9.77,1.63,1.4,1.85,0.649,589
2024-07-01T00:00:00.000Z,0.2,5.72,1.23,1.05,1.44,0.496,580
2024-07-02T00:00:00.000Z,0.6,11.7,1.42,1.2,1.7,0.707,585
2024-07-03T00:00:00.000Z,0.73,12.9,1.77,1.5,2.1,0.903,587
2024-07-04T00:00:00.000Z,0.5,14.38,1.34,1,1.75,1.321,586
2024-07-05T00:00:00.000Z,0.4,8.25,1.1,0.9,1.33,0.505,587
2024-07-06T00:00:00.000Z,0.68,17.07,1.48,1.17,2.96,1.666,589
2024-07-07T00:00:00.000Z,0.5,4.88,1.1,0.9,1.85,0.992,591
2024-07-08T00:00:00.000Z,0.43,42.53,1,0.82,1.2,1.809,589
2024-07-09T00:00:00.000Z,0.5,43.2,0.95,0.8,1.1,2.394,586
2024-07-10T00:00:00.000Z,0.3,11.88,1.12,0.7,1.5,1.189,587
2024-07-11T00:00:00.000Z,1.5,62.88,3.7,2.29,4.75,3.255,584
2024-07-12T00:00:00.000Z,0.9,75.75,2.2,1.8,2.7,3.207,590
2024-07-13T00:00:00.000Z,0.7,15.13,1.67,1.1,4,1.947,591
2024-07-14T00:00:00.000Z,0.3,18.77,1.2,0.8,2.08,1.831,591
2024-07-15T00:00:00.000Z,0.7,31.8,1.42,1.2,1.7,2.015,587
2024-07-16T00:00:00.000Z,0.7,21.75,1.98,1.5,2.8,1.809,591
2024-07-17T00:00:00.000Z,0.4,16.35,2.83,0.9,5.17,2.424,585
2024-07-18T00:00:00.000Z,0.3,7.38,0.7,0.52,1.5,0.662,590
2024-07-19T00:00:00.000Z,0.2,2.02,0.85,0.5,1.23,0.407,581
2024-07-20T00:00:00.000Z,0.8,27.95,1.89,1.6,2.9,1.683,588
2024-07-21T00:00:00.000Z,3.33,63.05,6.25,5.15,7.2,3.182,586
2024-07-22T00:00:00.000Z,4.25,23.73,6.85,5.6,7.55,1.887,581
2024-07-23T00:00:00.000Z,1.6,15.27,5.9,3.09,8.18,2.924,585
2024-07-24T00:00:00.000Z,1.12,22.6,1.95,1.6,2.5,1.697,589
2024-07-25T00:00:00.000Z,0.98,11.32,2.27,1.6,3.6,1.762,588
2024-07-26T00:00:00.000Z,1.02,7,1.77,1.5,2.22,0.523,588
2024-07-27T00:00:00.000Z,0.8,17.6,2.45,1.85,3.08,1.716,590
2024-07-28T00:00:00.000Z,0.6,6.93,1.42,1.1,1.8,0.588,590
2024-07-29T00:00:00.000Z,0.4,8.27,0.8,0.7,0.9,0.383,588
2024-07-30T00:00:00.000Z,0.43,63.03,1.2,1,1.5,5.319,559
2024-07-31T00:00:00.000Z,1.38,8.73,2.47,2,2.8,0.565,559
2024-08-01T00:00:00.000Z,0.6,11.75,1.02,0.9,1.25,0.726,568
2024-08-02T00:00:00.000Z,1,16,2.04,1.45,2.5,1.302,573
2024-08-03T00:00:00.000Z,1.2,56.55,2.9,2.4,3.5,3.423,574
2024-08-04T00:00:00.000Z,2.42,48.67,5.37,4.82,5.93,2.253,544
2024-08-05T00:00:00.000Z,3.17,34.45,6.19,4.8,7.4,2.818,548
2024-08-06T00:00:00.000Z,2.7,41.72,5.9,5.09,7.15,3.165,543
2024-08-07T00:00:00.000Z,2,8.44,3.95,3.05,6.6,1.905,549
2024-08-08T00:00:00.000Z,0.7,7.6,3.5,2.85,5.05,1.689,560
2024-08-09T00:00:00.000Z,0.85,5.28,2.08,1.6,2.8,0.739,542
2024-08-10T00:00:00.000Z,0.6,5.82,1.6,1.33,1.98,0.62,544
2024-08-11T00:00:00.000Z,0.1,4.55,0.5,0.3,1.1,0.991,572
2024-08-12T00:00:00.000Z,0.1,0.95,0.3,0.2,0.35,0.101,548
2024-08-13T00:00:00.000Z,0.3,15.5,0.7,0.6,0.8,0.844,557
2024-08-14T00:00:00.000Z,0.4,21.73,0.8,0.7,0.95,1.586,529
2024-08-15T00:00:00.000Z,0.7,20.7,1.4,1.1,2.04,2.031,484
2024-08-16T00:00:00.000Z,0.5,12.68,1.75,1.08,4.07,1.683,455
2024-08-17T00:00:00.000Z,0.55,8.38,1.2,1,1.4,0.505,542
2024-08-18T00:00:00.000Z,1.08,15,2.02,1.77,2.45,0.858,540
2024-08-19T00:00:00.000Z,0.85,4.4,2,1.4,2.52,0.66,543
2024-08-20T00:00:00.000Z,1,24.88,2.83,1.66,3.63,2.319,533
2024-08-21T00:00:00.000Z,2.9,13.73,4.88,4.4,7.28,1.766,524
2024-08-22T00:00:00.000Z,0.8,9.88,1.8,1.3,2.37,1.004,505
2024-08-23T00:00:00.000Z,0.63,7.97,2.88,2.35,3.85,1.417,551
2024-08-24T00:00:00.000Z,0.77,7.85,1.75,1.45,2.2,0.676,555
2024-08-25T00:00:00.000Z,0.8,14.05,3.3,2.39,4.67,1.594,549
2024-08-26T00:00:00.000Z,1.75,16.17,3.58,2.58,7.57,2.658,546
2024-08-27T00:00:00.000Z,2.83,8.55,5.35,4.05,6.72,1.502,536
2024-08-28T00:00:00.000Z,3.15,15.48,5.05,4.28,7.31,1.718,545
2024-08-29T00:00:00.000Z,5.63,25.15,8.98,7.38,12.03,3.297,537
2024-08-30T00:00:00.000Z,1.65,28.05,4.09,2.9,16.85,7.476,545
2024-08-31T00:00:00.000Z,1.08,13.07,2.8,1.72,6.93,2.736,541
2024-09-01T00:00:00.000Z,0.82,10.25,2.6,1.4,4.3,1.602,549
2024-09-02T00:00:00.000Z,0.8,22.9,2.02,1.73,2.4,1.334,547
2024-09-03T00:00:00.000Z,1,6.05,1.8,1.52,2,0.485,555
2024-09-04T00:00:00.000Z,1.83,28.08,11.1,9,12.43,3.815,551
2024-09-05T00:00:00.000Z,5.3,21.1,9.6,7.07,11.45,3.042,555
2024-09-06T00:00:00.000Z,2.92,15.27,7.75,4.63,11.23,3.629,535
2024-09-07T00:00:00.000Z,2.2,33.65,9.75,4.3,12.72,4.905,480
2024-09-08T00:00:00.000Z,7.55,15.82,11.6,10.47,12.49,1.749,552
2024-09-09T00:00:00.000Z,4.5,28.42,7.68,6.93,8.57,1.658,554
2024-09-10T00:00:00.000Z,0.95,8.55,1.8,1.5,2.42,1.998,535
2024-09-11T00:00:00.000Z,0.5,23.17,2.47,1.13,3.7,1.789,560
2024-09-12T00:00:00.000Z,0.4,49.7,0.9,0.75,1.17,2.206,557
2024-09-13T00:00:00.000Z,0.3,1.5,0.85,0.68,1,0.237,521
2024-09-14T00:00:00.000Z,0.3,2,0.82,0.7,1,0.223,558
2024-09-15T00:00:00.000Z,0.35,4.07,0.9,0.7,1.2,0.425,544
2024-09-16T00:00:00.000Z,0.6,12.1,1.2,0.93,1.45,0.853,569
2024-09-17T00:00:00.000Z,0.56,7.57,1.5,1.17,1.92,0.788,554
2024-09-18T00:00:00.000Z,0.95,4.38,2.2,1.52,2.72,0.697,559
2024-09-19T00:00:00.000Z,0.9,29.67,2,1.52,2.66,1.8,549
2024-09-20T00:00:00.000Z,1,4.75,2.21,1.6,2.8,0.813,554
2024-09-21T00:00:00.000Z,0.5,4.88,1.33,1,2.63,0.876,567
2024-09-22T00:00:00.000Z,0.52,8.55,1.1,0.9,1.5,0.604,556
2024-09-23T00:00:00.000Z,1.35,12.85,2.29,1.9,3,2.025,549
2024-09-24T00:00:00.000Z,7.7,35.83,15.95,13.63,20.04,4.528,549
2024-09-25T00:00:00.000Z,0.8,27.13,2.5,1.52,5.93,6.964,548
2024-09-26T00:00:00.000Z,0.63,14.4,1.48,1.23,2.15,0.924,558
2024-09-27T00:00:00.000Z,0.1,3.9,0.5,0.3,0.9,0.508,414
2024-09-28T00:00:00.000Z,0.25,1.88,0.65,0.55,0.8,0.279,401
2024-09-29T00:00:00.000Z,0.1,1.42,0.5,0.37,0.7,0.228,565
2024-09-30T00:00:00.000Z,0.32,9.48,0.7,0.6,0.88,0.976,564
2024-10-01T00:00:00.000Z,0.2,3.28,0.65,0.5,0.82,0.306,555
2024-10-02T00:00:00.000Z,0.4,3.13,0.7,0.6,0.88,0.262,557
2024-10-03T00:00:00.000Z,0.43,10,1.23,0.88,2.1,1.3,560
2024-10-04T00:00:00.000Z,0.2,3.13,1.35,0.7,1.8,0.599,570
2024-10-05T00:00:00.000Z,0.65,3.38,1.58,1.29,1.88,0.476,572
2024-10-06T00:00:00.000Z,0.6,2.9,1.52,1.1,1.8,0.455,561
2024-10-07T00:00:00.000Z,0.68,7.3,1.85,1.3,2.37,0.86,572
2024-10-08T00:00:00.000Z,0.9,17.07,2.17,1.8,6.68,2.824,566
2024-10-09T00:00:00.000Z,0.5,8.44,2.75,1.88,4.15,1.648,556
2024-10-10T00:00:00.000Z,0.28,10.75,2.33,1.54,3.29,2.155,565
2024-10-11T00:00:00.000Z,0.2,4.34,0.6,0.4,0.93,0.375,560
2024-10-12T00:00:00.000Z,0.4,32.2,1.23,0.93,1.52,1.953,580
2024-10-13T00:00:00.000Z,0.52,34.28,1.3,1.17,1.5,1.663,566
2024-10-14T00:00:00.000Z,0.4,7.65,1.5,1.27,1.77,0.58,571
2024-10-15T00:00:00.000Z,0.2,1.88,0.8,0.6,1.02,0.344,547
2024-10-16T00:00:00.000Z,0.3,15.45,0.95,0.7,1.6,1.1,575
2024-10-17T00:00:00.000Z,0.5,12.45,1.65,1.4,1.92,0.928,552
2024-10-18T00:00:00.000Z,1.77,27.88,4.78,3.5,6.94,2.349,569
2024-10-19T00:00:00.000Z,1.85,26.1,3.75,2.75,5.05,1.754,565
2024-10-20T00:00:00.000Z,2.2,22.05,9.9,6.22,13.85,4.53,567
2024-10-21T00:00:00.000Z,1.73,14.63,3.33,2.63,9.9,3.841,575
2024-10-22T00:00:00.000Z,1.35,26.13,3.05,2.31,3.57,1.352,552
2024-10-23T00:00:00.000Z,0.6,24.38,1.58,1.17,2.33,1.182,578
2024-10-24T00:00:00.000Z,0.73,6.82,2.1,1.64,2.6,0.683,561
2024-10-25T00:00:00.000Z,0.88,4.28,2.67,2.04,3.13,0.752,515
2024-10-26T00:00:00.000Z,3.08,13.77,6.44,5.2,7.45,2.23,556
2024-10-27T00:00:00.000Z,0.47,20.67,10.1,2.04,13.79,5.809,545
2024-10-28T00:00:00.000Z,0.47,4.07,1.88,1.42,2.52,0.761,543
2024-10-29T00:00:00.000Z,0.2,2.25,0.8,0.51,1.1,0.395,568
2024-10-30T00:00:00.000Z,0.22,6.78,0.6,0.5,0.7,0.4,559
2024-10-31T00:00:00.000Z,0.38,4.13,1.9,1,2.7,0.941,553
2024-11-01T00:00:00.000Z,0.1,3.42,0.5,0.35,1.77,0.816,542
2024-11-02T00:00:00.000Z,0.2,1.8,0.6,0.5,0.75,0.204,525
2024-11-03T00:00:00.000Z,0.1,2,0.5,0.3,0.8,0.313,526
2024-11-04T00:00:00.000Z,0.2,1.6,0.57,0.43,0.68,0.189,473
2024-11-05T00:00:00.000Z,0.5,3.2,1.2,1,1.7,0.511,393
2024-11-06T00:00:00.000Z,0.3,11.23,1.37,0.6,1.83,1.178,377
2024-11-07T00:00:00.000Z,0.3,1.37,0.6,0.5,0.8,0.235,84
